timestamp,longitude,latitude,altitude
2021-08-23 14:23:00,2.352006830535898,48.86167256413502,35.67816589689466
2021-08-26 19:10:00,2.35019519985237,48.86182181380121,35.32546366027616
2021-08-08 03:02:00,2.348794393590043,48.8623404657121,35.7265492091199
2021-08-07 00:22:00,2.346412317040771,48.86307448722174,35.72042699563588
2021-08-30 22:40:00,2.344251044953953,48.86336533594632,34.06535923487735
2021-08-02 15:10:00,2.342943779593951,48.8636512908659,35.61577493852296
2021-08-03 23:21:00,2.341195000001315,48.86251724680888,35.72960064249615
2021-08-01 21:23:00,2.339843368504468,48.86242767460566,32.5694418464781
2021-08-09 21:20:00,2.339047849332092,48.86217877627386,33.52704371783171
2021-08-28 14:32:00,2.336036801059715,48.86303220506701,32.47797240690709
2021-08-15 15:35:00,2.335532977577202,48.8632528155633,32.47849512939285
2021-08-29 16:03:00,2.337954503954458,48.86362358949235,34.33170560958867
2021-08-22 00:33:00,2.339133870596044,48.86563805188577,34.25085936889629
2021-08-09 04:22:00,2.337938981085568,48.86638082052745,34.23372554218148
2021-08-06 05:41:00,2.336732462607922,48.86571149480886,35.72181456059072
2021-08-13 21:35:00,2.33506701656043,48.86501438465775,32.91807995102996
2021-08-13 13:32:00,2.333777833589414,48.86654819452181,33.73284377626764
2021-08-05 06:58:00,2.333388936804559,48.86529971401652,35.57004510210373
2021-08-16 03:33:00,2.332507693783104,48.86481031868546,32.4775232447234
2021-08-20 08:28:00,2.330365597858943,48.86578375542511,32.48521371054359
2021-08-26 12:08:00,2.328508040609365,48.86682471495981,32.49153639385214
2021-08-10 05:39:00,2.327338850758589,48.86581733177367,32.48323064368684
2021-08-24 10:04:00,2.326860732683498,48.86484543907591,33.15300779116188
2021-08-28 15:17:00,2.326527159331337,48.86395279560971,32.48015366034586
2021-08-28 04:52:00,2.330071717771078,48.86242197821485,33.36837178804866
2021-08-24 11:21:00,2.331126821776583,48.86240708327129,33.86874029547454
2021-08-16 23:12:00,2.333287900006771,48.8615219425644,35.15523913590969
2021-08-28 22:24:00,2.333293830197289,48.86028869809787,31.53177223808013
2021-08-10 01:58:00,2.332705366236389,48.85874215592271,30.21483377853757
2021-08-04 13:59:00,2.334013070872827,48.85821545131948,31.9942552476279
2021-08-19 23:57:00,2.33712098573905,48.85770389392658,30.68214417389027
2021-08-02 05:32:00,2.339086475635828,48.85687873892635,31.22769030124516
2021-08-15 12:19:00,2.340823934502547,48.85573524633527,31.83809612667271
2021-08-29 09:56:00,2.342340731032444,48.85471664889781,28.41613951313429
2021-08-11 21:04:00,2.343517114482476,48.85384573823661,32.94915117528106
2021-08-06 10:57:00,2.344513842169023,48.85371831770958,29.07012866813626
2021-08-15 15:34:00,2.345967650976022,48.85327077421993,30.62239315172475
2021-08-13 04:05:00,2.348099646717152,48.85205488914723,33.20865322781874
2021-08-07 21:12:00,2.350380645149108,48.85355441248259,30.33513667796134
2021-08-20 15:50:00,2.350065783228152,48.85483473900006,30.38917888651503
2021-08-25 03:40:00,2.35068357525319,48.85579214195612,26.00532736954295
2021-08-24 12:03:00,2.35133830553558,48.85662245134061,35.73438737413542
2021-08-03 21:55:00,2.351993508045807,48.85780335814548,35.72691762034371
2021-08-27 16:48:00,2.353548129851435,48.85792858579453,35.72248775922662
2021-08-20 11:42:00,2.354270532612606,48.85910426848306,35.71949062854378
2021-08-17 11:15:00,2.354882534123175,48.86042294781331,35.72015465742876
2021-08-22 12:48:00,2.352006830535898,48.86167256413502,35.67816589689466
2021-08-09 02:43:00,2.34403543217824,48.86364007168075,33.15406760754647
2021-08-19 18:32:00,2.342453383651417,48.86355634909795,34.28460721825977
2021-08-18 23:21:00,2.341615524910849,48.86319525652411,34.61266973151984
2021-08-10 08:44:00,2.340264632204212,48.86254446789689,34.01960261491999
2021-08-15 18:34:00,2.338886076340749,48.86244567923561,32.86381378241508
2021-08-04 23:04:00,2.349234411565736,48.859425557543304,32.47804066652161
2021-08-16 11:57:00,2.337670519654982,48.86336574599802,32.3945433577548
2021-08-11 11:51:00,2.338667196924678,48.86447003504569,34.01912683471204
2021-08-10 02:19:00,2.339255426002904,48.86541400769796,34.20732086245636
2021-08-22 08:06:00,2.339165357249429,48.86617538891057,35.61300113272419
2021-08-20 21:16:00,2.337731793276139,48.86648253461318,35.11288311143163
2021-08-10 16:40:00,2.337123948450965,48.86608642023092,34.84116215359768
2021-08-30 14:36:00,2.336323217294185,48.86575684567519,36.30039368152182
2021-08-16 21:27:00,2.334843194937355,48.865547484091,34.39651549364726
2021-08-16 00:27:00,2.333389902695007,48.86611719862263,34.01772354028166
2021-08-23 06:20:00,2.332767045358819,48.865241010884,34.01750695478256
2021-08-28 06:07:00,2.331773962329609,48.86533987906728,32.39530103494911
2021-08-10 19:20:00,2.330002751285616,48.86623297741801,33.42276921481519
2021-08-02 07:01:00,2.329406384272363,48.86631718457325,32.54803289571733
2021-08-03 13:55:00,2.32860930644708,48.86616721613488,32.57662721208763
2021-08-31 11:42:00,2.327783070798082,48.86610194448225,32.39660947296042
2021-08-18 19:07:00,2.326311967427441,48.86507994098096,30.77483974722878
2021-08-02 03:50:00,2.326269957408897,48.86443679806116,30.7758707062007
2021-08-04 19:42:00,2.327519547489707,48.86345495523536,32.39631929603699
2021-08-27 21:14:00,2.329408105293169,48.86277235000947,31.2858134634496
2021-08-10 09:04:00,2.330799226503135,48.86216602372163,32.70299570086397
2021-08-07 18:24:00,2.331602623995708,48.86219202013883,34.01733146199015
2021-08-11 22:26:00,2.332791070026474,48.86205335595708,34.099269200118
2021-08-29 16:06:00,2.333566613661446,48.86095428341785,32.48344399388505
2021-08-20 15:06:00,2.332863035007988,48.86072928713243,32.84574440061635
2021-08-28 20:07:00,2.333273783014096,48.85991274961305,27.25245059220952
2021-08-13 09:24:00,2.332701789916469,48.8591109845025,26.65264388834487
2021-08-04 18:57:00,2.33251888304568,48.85861140964779,32.73407013919623
2021-08-27 12:27:00,2.333221813833097,48.8579795863881,32.47698058984172
2021-08-02 14:52:00,2.334923742837405,48.8576140941532,30.88000772236867
2021-08-25 21:31:00,2.337079043319732,48.85774841121379,29.78111464936108
2021-08-07 20:40:00,2.338360096455103,48.8568087453095,32.57829364102265
2021-08-03 09:00:00,2.340277562803323,48.85572697020711,35.24185459428588
2021-08-09 13:25:00,2.342173327751167,48.85476377576719,29.26175278253505
2021-08-02 13:53:00,2.342878684498557,48.8539164932489,33.59959636726178
2021-08-17 23:00:00,2.344679677913699,48.85347198368085,34.49195779782885
2021-08-18 20:37:00,2.346666825581294,48.85281874700684,33.25207411048828
2021-08-19 11:12:00,2.348538750649347,48.85274795352419,24.10568988307489
2021-08-14 05:39:00,2.350196852313737,48.85345641123568,30.89405809938466
2021-08-05 13:23:00,2.350374530437711,48.85489155810009,28.43569254280708
2021-08-30 10:10:00,2.351539139731733,48.85635184282227,35.10430960793467
2021-08-03 12:23:00,2.353381614158481,48.85787188951555,35.72303719876203
2021-08-24 23:37:00,2.354301960590166,48.85905565846856,35.71941810942293
2021-08-06 20:46:00,2.354905563806675,48.86064407351339,35.721197826231
2021-08-30 12:55:00,2.35300259930298,48.86190542786034,35.72991979849203
2021-08-28 06:00:00,2.351232918128838,48.86216761145378,35.73451842150445
2021-08-29 06:30:00,2.34950002470816,48.86240587578327,33.48026912537473
2021-08-22 18:47:00,2.347770144399961,48.8630015475195,35.72195231763711
2021-08-23 00:36:00,2.3459027882891,48.86332080960013,34.4380099625918
2021-08-21 18:27:00,2.34403543217824,48.86364007168075,33.15406760754647
2021-08-12 10:40:00,2.341857871985138,48.86326156852972,34.6722312968986
